,EmployeeID,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,Age,Attrition,DistanceFromHome,Education,Gender,JobLevel,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,absences_days,mean_actual_hours,Non-Travel,Travel_Frequently,Travel_Rarely,Human Resources,Research & Development,Sales,Life Sciences,Marketing,Medical,Other,Technical Degree,Healthcare Representative,Laboratory Technician,Manager,Manufacturing Director,Research Director,Research Scientist,Sales Executive,Sales Representative,Divorced,Married,Single
3165,3166,1.0,4.0,3.0,3,3,35,0.0,2,3,0.0,5,24960,4.0,17,3,9.0,3,3,0,2,15,6.94,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3166,3167,1.0,4.0,4.0,3,3,31,0.0,1,3,0.0,2,64650,4.0,17,0,13.0,3,7,5,7,12,5.59,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3167,3168,1.0,3.0,2.0,3,3,27,0.0,22,4,1.0,1,22060,0.0,14,1,6.0,4,5,0,3,9,7.1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3168,3169,4.0,3.0,2.0,3,3,37,0.0,9,4,0.0,2,20860,4.0,14,0,17.0,3,3,1,0,5,8.22,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3169,3170,4.0,2.0,4.0,1,3,20,0.0,17,4,0.0,1,22930,1.0,13,2,1.0,3,1,0,0,10,6.42,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3170,3171,3.0,4.0,3.0,3,3,42,0.0,28,4,0.0,2,26450,1.0,15,0,10.0,5,10,2,2,21,6.47,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3171,3172,2.0,4.0,2.0,3,3,43,0.0,10,5,0.0,2,26830,4.0,11,0,21.0,3,1,0,0,12,7.76,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3172,3173,3.0,1.0,2.0,4,3,38,0.0,2,4,1.0,1,20140,3.0,17,1,8.0,5,0,0,0,7,6.07,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3173,3174,4.0,3.0,3.0,3,3,43,0.0,4,3,0.0,2,34190,3.0,11,1,10.0,5,8,4,7,11,8.22,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3174,3175,4.0,1.0,1.0,4,3,48,0.0,8,1,1.0,2,53760,7.0,13,1,21.0,3,3,0,2,12,6.19,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3175,3176,1.0,3.0,4.0,4,4,44,0.0,29,4,1.0,2,19510,4.0,22,3,10.0,4,2,0,2,8,5.95,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3176,3177,3.0,3.0,3.0,2,4,34,0.0,13,4,0.0,1,23410,1.0,20,2,8.0,3,8,0,6,11,7.59,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3177,3178,3.0,1.0,3.0,3,3,27,1.0,27,3,1.0,2,22930,0.0,18,0,5.0,0,4,0,2,19,5.6,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3178,3179,3.0,3.0,3.0,1,3,21,0.0,16,2,1.0,3,87260,1.0,11,1,3.0,2,3,1,2,9,6.51,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3179,3180,4.0,4.0,4.0,3,3,44,0.0,2,2,1.0,1,40110,4.0,14,1,26.0,2,2,0,1,7,7.88,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3180,3181,1.0,3.0,3.0,2,3,22,0.0,2,2,0.0,2,195450,0.0,14,0,3.0,3,2,2,2,20,5.13,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3181,3182,3.0,3.0,3.0,3,3,33,0.0,13,4,0.0,2,45680,0.0,18,1,6.0,2,5,1,2,10,6.6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3182,3183,1.0,4.0,2.0,3,3,32,0.0,1,1,0.0,1,30220,1.0,16,1,6.0,3,6,0,5,6,8.7,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3183,3184,3.0,3.0,3.0,3,3,30,0.0,4,5,1.0,3,57720,1.0,17,0,1.0,3,1,0,0,12,6.56,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3184,3185,4.0,1.0,4.0,2,3,53,0.0,24,3,0.0,3,22690,7.0,11,1,18.0,2,14,8,10,7,6.45,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3185,3186,2.0,4.0,2.0,3,3,34,0.0,1,5,1.0,1,53810,1.0,12,0,10.0,0,10,8,8,5,6.78,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3186,3187,1.0,1.0,3.0,3,3,45,1.0,19,4,1.0,3,34410,2.0,13,1,5.0,5,1,0,0,19,6.58,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3187,3188,3.0,4.0,3.0,4,3,26,0.0,7,2,1.0,1,54540,1.0,13,1,3.0,5,3,0,2,18,8.83,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3188,3189,3.0,3.0,3.0,2,3,37,0.0,4,3,1.0,1,98840,1.0,14,0,10.0,3,10,7,8,16,5.47,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3189,3190,2.0,3.0,2.0,3,3,29,0.0,2,3,0.0,1,41570,1.0,17,3,6.0,2,6,1,2,8,6.08,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3190,3191,2.0,4.0,3.0,3,3,35,0.0,10,5,0.0,4,134580,1.0,11,0,17.0,3,17,11,8,16,5.8,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3191,3192,3.0,4.0,1.0,3,4,33,0.0,8,3,1.0,2,90690,3.0,25,1,15.0,3,13,4,7,22,6.41,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3192,3193,3.0,2.0,4.0,2,3,54,0.0,5,2,0.0,2,40140,2.0,19,1,16.0,4,9,7,1,19,5.52,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3193,3194,2.0,2.0,3.0,2,3,36,0.0,8,3,1.0,2,59150,2.0,13,1,13.0,3,3,0,2,10,9.74,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3194,3195,1.0,4.0,3.0,1,3,27,0.0,9,3,1.0,5,59930,0.0,14,1,5.0,3,4,1,1,6,6.31,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3195,3196,4.0,3.0,3.0,2,3,20,1.0,1,3,1.0,5,61620,1.0,12,3,1.0,2,1,1,1,5,7.88,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3196,3197,1.0,1.0,3.0,3,3,33,1.0,15,4,0.0,1,24060,1.0,11,0,10.0,3,10,9,7,18,9.23,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3197,3198,3.0,3.0,3.0,4,3,35,0.0,2,1,1.0,1,187400,1.0,19,1,1.0,2,1,0,0,20,5.71,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3198,3199,1.0,1.0,4.0,3,3,23,0.0,2,3,1.0,1,76370,2.0,11,1,5.0,3,3,0,2,20,6.12,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3199,3200,4.0,2.0,3.0,3,3,25,0.0,11,3,1.0,2,100960,0.0,11,1,4.0,3,3,1,2,13,6.76,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3200,3201,4.0,4.0,3.0,2,4,38,0.0,16,3,1.0,5,147560,0.0,20,1,8.0,3,7,0,5,17,5.86,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3201,3202,2.0,4.0,3.0,2,3,29,0.0,2,4,1.0,4,64990,1.0,18,3,10.0,3,10,2,8,15,6.81,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3202,3203,2.0,2.0,3.0,4,3,48,0.0,16,3,1.0,1,97240,3.0,13,0,12.0,2,2,2,2,20,6.17,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3203,3204,4.0,4.0,3.0,3,3,27,0.0,4,3,1.0,5,21940,1.0,12,0,6.0,5,6,0,4,13,7.95,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3204,3205,4.0,4.0,3.0,4,3,37,0.0,16,3,1.0,3,33880,3.0,11,0,4.0,2,1,0,0,11,6.76,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3205,3206,4.0,3.0,3.0,4,3,50,0.0,5,3,1.0,1,54730,1.0,19,1,20.0,2,20,3,8,13,8.21,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3206,3207,4.0,2.0,4.0,3,4,34,0.0,18,1,1.0,1,27030,1.0,21,1,9.0,2,8,7,7,19,5.8,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3207,3208,1.0,3.0,3.0,1,3,24,1.0,17,2,0.0,1,25010,9.0,12,0,4.0,3,2,2,0,21,6.48,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3208,3209,4.0,3.0,3.0,3,3,39,0.0,12,5,0.0,1,62200,1.0,14,2,20.0,2,20,11,10,12,5.86,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3209,3210,4.0,4.0,2.0,1,3,32,0.0,2,3,1.0,5,30380,1.0,11,0,10.0,5,10,0,8,17,6.86,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3210,3211,2.0,3.0,3.0,2,3,50,1.0,4,2,1.0,4,44240,3.0,14,1,18.0,2,4,1,3,11,7.4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3211,3212,2.0,4.0,2.0,2,3,38,0.0,9,4,1.0,1,43120,0.0,12,1,10.0,2,9,1,8,21,6.26,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3212,3213,3.0,1.0,3.0,2,4,27,0.0,10,3,1.0,5,132450,1.0,23,1,9.0,3,9,0,7,17,5.63,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3213,3214,3.0,4.0,3.0,3,3,32,0.0,1,3,1.0,2,136640,3.0,14,0,10.0,6,7,7,7,21,6.79,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3214,3215,4.0,1.0,3.0,3,3,47,0.0,2,3,0.0,5,50210,2.0,17,0,20.0,3,7,1,7,5,6.01,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3215,3216,4.0,1.0,3.0,3,3,40,0.0,3,4,0.0,3,51260,5.0,18,0,20.0,2,18,1,12,6,7.88,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3216,3217,3.0,3.0,3.0,3,3,53,0.0,7,1,1.0,2,28590,3.0,18,1,32.0,2,5,1,3,15,5.95,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3217,3218,2.0,4.0,2.0,3,4,41,0.0,6,3,1.0,1,102390,3.0,24,3,23.0,3,21,12,6,11,6.88,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3218,3219,1.0,1.0,3.0,4,4,60,0.0,8,2,0.0,5,53290,8.0,20,0,10.0,3,2,2,2,18,5.68,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3219,3220,4.0,1.0,2.0,2,3,27,0.0,29,1,1.0,2,43250,1.0,14,0,9.0,2,9,1,7,21,6.38,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3220,3221,4.0,3.0,3.0,3,3,41,0.0,3,3,1.0,1,72600,1.0,16,0,22.0,2,22,2,10,13,5.53,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3221,3222,4.0,2.0,3.0,4,4,50,0.0,9,3,1.0,2,23220,7.0,25,1,4.0,0,2,2,2,16,6.52,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3222,3223,1.0,2.0,3.0,2,3,28,1.0,2,4,1.0,3,20750,7.0,18,3,10.0,0,7,3,7,7,7.42,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3223,3224,1.0,1.0,3.0,3,3,36,0.0,10,4,0.0,2,41520,9.0,19,1,10.0,3,8,0,5,11,5.31,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3224,3225,3.0,3.0,4.0,3,3,38,0.0,1,3,0.0,3,96190,4.0,13,1,10.0,2,1,0,0,9,8.9,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3225,3226,1.0,3.0,3.0,2,3,44,0.0,8,2,1.0,1,135030,2.0,12,0,9.0,6,5,1,4,17,5.29,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3226,3227,4.0,3.0,2.0,2,4,47,0.0,27,3,1.0,1,54410,9.0,22,1,28.0,6,22,11,13,5,7.68,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3227,3228,3.0,4.0,2.0,3,3,30,0.0,8,3,1.0,2,52090,7.0,14,1,10.0,3,8,7,7,7,6.81,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3228,3229,3.0,3.0,3.0,3,3,29,0.0,1,2,0.0,1,106730,1.0,13,3,1.0,2,1,0,0,8,5.77,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3229,3230,3.0,3.0,3.0,3,4,42,1.0,10,1,0.0,1,50100,6.0,21,3,7.0,3,2,2,2,15,8.91,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3230,3231,4.0,4.0,3.0,3,3,43,0.0,26,1,1.0,1,135490,3.0,11,2,7.0,3,2,2,2,20,6.18,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3231,3232,2.0,3.0,3.0,4,3,34,0.0,2,5,1.0,2,49990,3.0,12,2,10.0,2,5,4,3,19,5.54,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3232,3233,2.0,1.0,4.0,3,3,23,0.0,13,3,1.0,5,42210,1.0,11,1,5.0,4,4,0,2,20,6.75,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3233,3234,3.0,2.0,1.0,2,3,39,0.0,2,4,0.0,4,138720,9.0,12,3,12.0,3,8,3,6,20,5.46,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3234,3235,3.0,4.0,2.0,3,3,56,0.0,2,4,1.0,1,20420,7.0,12,0,30.0,6,10,1,1,7,6.48,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3235,3236,4.0,4.0,2.0,3,3,40,0.0,9,3,1.0,2,20730,0.0,14,0,5.0,3,4,2,3,6,8.04,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3236,3237,4.0,1.0,1.0,3,3,27,0.0,10,3,0.0,1,29560,8.0,13,0,9.0,6,7,0,7,19,6.53,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3237,3238,4.0,2.0,3.0,2,3,29,0.0,20,3,0.0,2,29260,1.0,15,1,2.0,3,2,2,2,8,6.4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3238,3239,4.0,4.0,3.0,3,3,53,0.0,9,3,0.0,3,48090,2.0,18,0,19.0,2,2,2,2,13,5.58,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3239,3240,4.0,1.0,4.0,3,3,35,0.0,5,1,1.0,1,51630,2.0,18,2,16.0,4,1,0,0,18,6.25,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3240,3241,1.0,4.0,3.0,1,3,32,0.0,4,4,1.0,2,188440,1.0,19,0,10.0,3,10,4,7,14,6.84,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3241,3242,4.0,3.0,1.0,3,3,38,0.0,10,3,1.0,4,181720,6.0,12,2,6.0,5,1,0,1,4,10.17,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3242,3243,2.0,1.0,3.0,2,3,34,0.0,20,3,0.0,3,57440,3.0,19,1,7.0,4,0,0,0,12,5.48,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3243,3244,3.0,1.0,4.0,3,3,52,0.0,21,5,1.0,3,28890,1.0,11,1,34.0,2,34,1,16,15,5.2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3244,3245,4.0,4.0,2.0,3,3,33,1.0,1,2,1.0,3,28710,1.0,17,3,10.0,2,10,7,8,10,9.14,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3245,3246,3.0,4.0,2.0,3,3,25,0.0,8,3,1.0,2,74840,1.0,15,0,6.0,3,6,1,4,6,6.98,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3246,3247,2.0,3.0,3.0,3,3,45,0.0,2,3,1.0,3,60740,0.0,14,0,9.0,2,8,3,1,17,5.14,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3247,3248,1.0,3.0,3.0,1,3,23,0.0,23,1,0.0,2,173280,1.0,17,1,2.0,2,2,0,2,6,7.34,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3248,3249,2.0,3.0,3.0,3,3,47,1.0,4,3,1.0,1,27740,4.0,13,1,8.0,2,5,1,3,17,8.93,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3249,3250,4.0,4.0,3.0,3,3,34,0.0,12,3,1.0,1,45050,1.0,12,0,6.0,3,6,1,4,9,6.96,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3250,3251,4.0,1.0,3.0,3,3,55,1.0,7,3,1.0,4,74280,5.0,12,0,24.0,2,5,1,4,15,7.12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3251,3252,1.0,1.0,3.0,1,3,36,0.0,7,2,1.0,5,116310,1.0,18,1,10.0,2,10,0,9,18,6.49,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3252,3253,4.0,4.0,3.0,3,3,52,0.0,1,4,1.0,5,97380,0.0,18,2,5.0,2,4,1,2,6,6.6,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
